Stethoscope	ECG
-0.143127	-0.0137329
-0.123291	-0.0134277
-0.0857544	-0.0125122
-0.0317383	-0.0115967
0.0210571	-0.0115967
0.0720215	-0.0119019
0.10498	-0.0119019
0.11322	-0.0115967
0.0970459	-0.0106812
0.0686646	-0.010376
0.0256348	-0.0106812
-0.0204468	-0.0112915
-0.0619507	-0.0119019
-0.0808716	-0.0125122
-0.0820923	-0.0134277
-0.0888062	-0.0143433
-0.0683594	-0.0146484
-0.0350952	-0.0152588
-0.00579834	-0.015564
0.0305176	-0.015564
0.0506592	-0.0149536
0.0610352	-0.0134277
0.0427246	-0.0112915
0.0393677	-0.00976563
0.0524902	-0.00915527
0.0350952	-0.0088501
0.012207	-0.00915527
-0.0192261	-0.00976563
-0.0411987	-0.0106812
-0.0469971	-0.0119019
-0.0424194	-0.0134277
-0.0238037	-0.0152588
-0.00946045	-0.0170898
0.00762939	-0.0180054
0.0244141	-0.0183105
0.0384521	-0.0180054
0.0274658	-0.0177002
0.00518799	-0.0170898
-0.0109863	-0.0161743
-0.0161743	-0.015564
-0.0134277	-0.0149536
-0.0137329	-0.0143433
-0.00427246	-0.0140381
-0.00427246	-0.0143433
0.00946045	-0.0143433
0.0164795	-0.0137329
-0.00610352	-0.0131226
-0.0283813	-0.0131226
-0.0253296	-0.0131226
-0.0143433	-0.0131226
-0.00701904	-0.0131226
0.000915527	-0.0134277
0.00732422	-0.0143433
0.0250244	-0.015564
0.0402832	-0.017395
0.0476074	-0.0192261
0.039978	-0.0216675
0.00946045	-0.0234985
-0.00915527	-0.0247192
-0.0219727	-0.0256348
-0.0366211	-0.0262451
-0.0405884	-0.0268555
-0.0332642	-0.0271606
-0.0265503	-0.0274658
-0.00183105	-0.0274658
0.0228882	-0.0271606
0.0326538	-0.0265503
0.0296021	-0.0259399
0.0198364	-0.0253296
0.0088501	-0.0256348
-0.000305176	-0.0256348
-0.0140381	-0.0253296
-0.0463867	-0.0247192
-0.0436401	-0.0241089
-0.0274658	-0.0241089
-0.0137329	-0.0247192
-0.0183105	-0.0253296
0.00793457	-0.0262451
0.020752	-0.0262451
0.0390625	-0.0262451
0.0494385	-0.0274658
0.0622559	-0.0289917
0.0421143	-0.0299072
0.0189209	-0.0308228
-0.00732422	-0.0317383
-0.0216675	-0.0323486
-0.0445557	-0.0323486
-0.0601196	-0.0323486
-0.0552368	-0.0323486
-0.0280762	-0.0317383
-0.0109863	-0.0317383
0.00427246	-0.0311279
0.00366211	-0.0299072
0.0134277	-0.0286865
0.0192261	-0.0274658
0.0195313	-0.0265503
0.0134277	-0.0256348
-0.0012207	-0.0250244
0.000305176	-0.0250244
0.0143433	-0.0250244
0.0152588	-0.0253296
0.0115967	-0.0259399
0.0109863	-0.0259399
0.0152588	-0.0253296
0.0143433	-0.0244141
0.00640869	-0.0244141
-0.00610352	-0.0244141
-0.0186157	-0.0250244
-0.0177002	-0.0259399
-0.0286865	-0.0265503
-0.0299072	-0.0262451
-0.0296021	-0.0253296
-0.0149536	-0.0247192
-0.0119019	-0.0244141
0.0100708	-0.0244141
0.0186157	-0.0241089
0.0363159	-0.0231934
0.0244141	-0.0216675
0.027771	-0.0204468
0.0180054	-0.0195313
0.0128174	-0.0189209
-0.0149536	-0.0180054
-0.0335693	-0.0164795
-0.0320435	-0.0152588
-0.0195313	-0.0146484
-0.010376	-0.0134277
-0.00549316	-0.0109863
0.00762939	-0.00823975
0.0213623	-0.00610352
0.0204468	-0.00366211
0.0109863	-0.00152588
0.00762939	0.0012207
0.000915527	0.00518799
0.000305176	0.00915527
0.00671387	0.0128174
0.00518799	0.0170898
-0.0152588	0.0213623
-0.022583	0.0259399
-0.0335693	0.0308228
-0.0308228	0.0354004
-0.0134277	0.0393677
-0.00701904	0.0430298
0.0115967	0.0473022
0.0259399	0.0512695
0.0485229	0.0543213
0.0665283	0.0567627
0.038147	0.0588989
0.00671387	0.0610352
-0.0259399	0.062561
-0.0341797	0.0634766
-0.0466919	0.0631714
-0.0695801	0.0610352
-0.0491333	0.0567627
-0.0360107	0.0509644
-0.0158691	0.0442505
0.0265503	0.0372314
0.0332642	0.0302124
0.03479	0.0231934
0.0415039	0.0170898
0.0375366	0.0109863
0.0469971	0.00549316
0.0354004	0.000915527
0.0177002	-0.00152588
-0.00854492	-0.00183105
-0.0317383	-0.00152588
-0.0262451	-0.00183105
-0.0335693	-0.00274658
-0.0283813	-0.00457764
-0.0198364	-0.00671387
-0.0198364	-0.00854492
0.00701904	-0.0100708
-0.000915527	-0.010376
-0.00549316	-0.0109863
0.00671387	-0.0112915
0.010376	-0.0115967
0.0180054	-0.0112915
0.000305176	-0.010376
-0.00946045	-0.00823975
-0.00518799	-0.00488281
-0.0088501	-0.00183105
0.00976563	0.000305176
0.0115967	0.00152588
0.010376	0.00274658
0.0112915	0.00427246
0.0112915	0.00579834
0.0213623	0.00610352
0.0180054	0.00518799
-0.000915527	0.00427246
-0.0164795	0.00457764
-0.0161743	0.00610352
-0.0131226	0.00854492
-0.0195313	0.0128174
-0.0323486	0.0180054
-0.0143433	0.0259399
-0.0131226	0.0360107
-0.000610352	0.0488281
-0.00274658	0.0650024
-0.00396729	0.083313
0.00854492	0.102844
0.0186157	0.123596
0.0204468	0.145569
0.0115967	0.168457
-0.0167847	0.19104
-0.00823975	0.211792
-0.00183105	0.230408
0.0210571	0.245972
0.0317383	0.256958
0.0305176	0.26123
0.0299072	0.256653
0.0296021	0.241394
0.0164795	0.214844
-0.0012207	0.177612
-0.0335693	0.132446
-0.0549316	0.0817871
-0.0601196	0.027771
-0.0350952	-0.0262451
-0.0247192	-0.0762939
-0.020752	-0.119629
-0.0170898	-0.152588
-0.00640869	-0.173645
-0.0143433	-0.18219
-0.0741577	-0.179138
-0.157166	-0.166931
-0.10498	-0.148315
0.0390625	-0.126343
0.170898	-0.104065
0.26062	-0.0839233
0.292053	-0.0671387
0.265503	-0.0534058
0.231934	-0.0427246
0.178223	-0.0350952
0.0540161	-0.0308228
-0.128479	-0.0283813
-0.2948	-0.0262451
-0.404663	-0.0241089
-0.435486	-0.0216675
-0.429993	-0.0186157
-0.405579	-0.0164795
-0.245972	-0.0146484
-0.00671387	-0.0131226
0.21698	-0.0119019
0.402527	-0.0112915
0.520935	-0.0112915
0.526428	-0.012207
0.428162	-0.0134277
0.26062	-0.0140381
0.0653076	-0.0143433
-0.128479	-0.0143433
-0.290527	-0.0140381
-0.39856	-0.0128174
-0.443115	-0.0109863
-0.415955	-0.00854492
-0.302124	-0.00640869
-0.123901	-0.00488281
0.0701904	-0.00396729
0.231934	-0.00335693
0.343628	-0.00274658
0.381165	-0.00244141
0.348816	-0.00244141
0.277405	-0.00305176
0.168152	-0.00457764
0.0320435	-0.00610352
-0.10437	-0.00701904
-0.213623	-0.00671387
-0.275574	-0.00640869
-0.287476	-0.00610352
-0.251465	-0.00549316
-0.1828	-0.00488281
-0.0881958	-0.00457764
0.00976563	-0.00396729
0.083313	-0.00274658
0.131836	-0.0012207
0.148621	0
0.140381	0.000610352
0.121765	0.00152588
0.0836182	0.00274658
0.0393677	0.00396729
-0.00366211	0.00518799
-0.0378418	0.00610352
-0.0521851	0.00640869
-0.0582886	0.00640869
-0.0640869	0.00640869
-0.0601196	0.00610352
-0.0405884	0.00549316
-0.0244141	0.00488281
-0.000610352	0.00457764
0.0152588	0.00488281
0.0216675	0.00610352
0.0317383	0.00732422
0.0494385	0.00854492
0.0488281	0.00976563
0.0302124	0.0109863
0.00762939	0.0125122
-0.0183105	0.0140381
-0.0219727	0.0146484
-0.0131226	0.0146484
-0.0170898	0.0146484
-0.0222778	0.0149536
-0.0161743	0.0152588
0	0.0149536
0.00335693	0.0149536
0.0158691	0.015564
0.0244141	0.0164795
0.0167847	0.0170898
0.00335693	0.0177002
-0.0115967	0.0180054
-0.0326538	0.0183105
-0.0369263	0.0192261
-0.0262451	0.0201416
-0.00244141	0.0204468
0.0137329	0.0210571
0.00976563	0.0216675
-0.00457764	0.0222778
-0.0158691	0.0231934
-0.010376	0.0241089
0.0152588	0.0250244
0.0228882	0.0259399
0.0280762	0.0271606
0.0473022	0.0289917
0.0332642	0.0292969
0.0137329	0.0292969
0.00488281	0.0292969
-0.0314331	0.0299072
-0.0341797	0.0305176
-0.0265503	0.0311279
-0.0299072	0.0317383
-0.022583	0.0326538
-0.0262451	0.032959
0.000305176	0.032959
0.00274658	0.032959
0.0164795	0.0332642
0.0149536	0.0338745
0.0183105	0.0354004
0.020752	0.0363159
0.0234985	0.0357056
0.0146484	0.0341797
0.0268555	0.0317383
-0.00457764	0.0302124
-0.0112915	0.0296021
-0.0228882	0.0292969
-0.0375366	0.0286865
-0.0405884	0.027771
-0.0405884	0.0262451
-0.0311279	0.0250244
-0.0088501	0.0238037
0.0360107	0.0222778
0.0558472	0.0201416
0.0363159	0.0177002
0.0308228	0.0146484
0.0421143	0.0112915
0.00823975	0.00793457
-0.0140381	0.00488281
-0.0384521	0.00183105
-0.055542	-0.00213623
-0.0473022	-0.00579834
-0.0366211	-0.00823975
-0.0247192	-0.00976563
0.0192261	-0.0106812
0.00915527	-0.0119019
0.00732422	-0.0137329
0.0695801	-0.0161743
0.0390625	-0.0183105
0	-0.0189209
0.0366211	-0.0189209
0.0125122	-0.0198364
-0.00701904	-0.0210571
-0.00335693	-0.0219727
-0.0131226	-0.022583
-0.00244141	-0.0228882
-0.0128174	-0.022583
-0.0170898	-0.022583
-0.00732422	-0.0231934
-0.0143433	-0.0241089
0.00732422	-0.0247192
0.0213623	-0.0247192
-0.0012207	-0.0244141
-0.0216675	-0.0238037
-0.0189209	-0.0234985
-0.0622559	-0.022583
-0.0595093	-0.0213623
-0.00579834	-0.0201416
-0.015564	-0.0183105
-0.00793457	-0.0167847
-0.0213623	-0.0158691
-0.0384521	-0.015564
0.00549316	-0.015564
0.027771	-0.0158691
0.0219727	-0.0161743
0.132446	-0.0164795
0.307922	-0.0170898
0.343933	-0.0180054
0.291443	-0.0186157
0.0720215	-0.0186157
-0.177002	-0.0180054
-0.338135	-0.0170898
-0.410461	-0.015564
-0.417786	-0.0140381
-0.363464	-0.0125122
-0.263672	-0.0112915
-0.102844	-0.0112915
0.0820923	-0.012207
0.217285	-0.0128174
0.317993	-0.0131226
0.375366	-0.0137329
0.365295	-0.0140381
0.308838	-0.0137329
0.201721	-0.0128174
0.0473022	-0.0115967
-0.0714111	-0.0106812
-0.137939	-0.00946045
-0.169067	-0.00854492
-0.188293	-0.00701904
-0.186768	-0.00671387
-0.166016	-0.00701904
-0.154114	-0.00793457
-0.129395	-0.00915527
-0.0857544	-0.0100708
-0.0408936	-0.0115967
0.0238037	-0.0128174
0.0875854	-0.0137329
0.132446	-0.0134277
0.137329	-0.0128174
0.126343	-0.0119019
0.118408	-0.0109863
0.113525	-0.00946045
0.083313	-0.00762939
0.0140381	-0.00549316
-0.0546265	-0.00396729
-0.107117	-0.00305176
-0.143127	-0.00274658
-0.152283	-0.00274658
-0.146179	-0.00305176
-0.118408	-0.00335693
-0.0683594	-0.00396729
0.00152588	-0.00488281
0.0787354	-0.00579834
0.126648	-0.00640869
0.141602	-0.00640869
0.144653	-0.00640869
0.136414	-0.00610352
0.110474	-0.00518799
0.0567627	-0.00488281
-0.0115967	-0.00488281
-0.0619507	-0.00488281
-0.0857544	-0.00488281
-0.0912476	-0.00549316
-0.0942993	-0.00610352
-0.0836182	-0.00701904
-0.0531006	-0.00793457
-0.00946045	-0.00915527
0.0296021	-0.00946045
0.039978	-0.00854492
0.0302124	-0.00762939
0.0238037	-0.00701904
0.0177002	-0.00640869
0.0119019	-0.00549316
0.0012207	-0.00518799
-0.0128174	-0.00457764
-0.0222778	-0.00457764
-0.0222778	-0.00457764
-0.015564	-0.00518799
-0.0140381	-0.00640869
-0.0164795	-0.00823975
-0.0012207	-0.010376
0.0305176	-0.0125122
0.0500488	-0.0137329
0.0579834	-0.0137329
0.0384521	-0.0131226
0.00640869	-0.012207
-0.0213623	-0.0112915
-0.0479126	-0.0109863
-0.06073	-0.0106812
-0.0595093	-0.010376
-0.0421143	-0.00915527
-0.00762939	-0.00793457
0.0247192	-0.00793457
0.043335	-0.0088501
0.0576782	-0.010376
0.0720215	-0.0112915
0.0750732	-0.0115967
0.0561523	-0.0125122
0.0137329	-0.0137329
-0.0378418	-0.0143433
-0.0720215	-0.0134277
-0.0881958	-0.0119019
-0.0921631	-0.0106812
-0.0830078	-0.00976563
-0.0668335	-0.00823975
-0.043335	-0.00610352
-0.00518799	-0.00457764
0.0360107	-0.00366211
0.0610352	-0.00274658
0.0717163	-0.00213623
0.0854492	-0.00213623
0.090332	-0.00366211
0.065918	-0.00610352
0.0317383	-0.00915527
0.000915527	-0.0119019
-0.0219727	-0.0140381
-0.0314331	-0.0152588
-0.0531006	-0.0158691
-0.0650024	-0.015564
-0.062561	-0.0143433
-0.0543213	-0.0128174
-0.0247192	-0.010376
-0.00335693	-0.00671387
0.00701904	-0.00274658
0.0234985	0.000610352
0.0427246	0.00396729
0.0537109	0.00701904
0.0558472	0.00946045
0.0375366	0.012207
0.00610352	0.015564
-0.0112915	0.0186157
-0.022583	0.0216675
-0.0180054	0.0247192
-0.017395	0.0271606
-0.022583	0.0302124
-0.0222778	0.0332642
-0.017395	0.0366211
-0.00854492	0.0396729
-0.00579834	0.0424194
-0.00793457	0.0454712
-0.00183105	0.0482178
0.0128174	0.0506592
0.0213623	0.0521851
0.017395	0.0527954
0.0119019	0.0531006
0.00976563	0.0524902
0.00793457	0.0509644
0.00183105	0.0479126
-0.00518799	0.043335
-0.0109863	0.0369263
-0.0143433	0.0292969
-0.00579834	0.0219727
0.0198364	0.0152588
0.0341797	0.0088501
0.0216675	0.00305176
0.00335693	-0.00244141
-0.0177002	-0.00701904
-0.0378418	-0.0106812
-0.0506592	-0.0131226
-0.0537109	-0.0146484
-0.0445557	-0.0161743
-0.0180054	-0.0177002
0.00701904	-0.0192261
0.0177002	-0.0204468
0.0238037	-0.022583
0.0302124	-0.0259399
0.0384521	-0.0302124
0.0418091	-0.03479
0.0384521	-0.0387573
0.0289917	-0.0424194
0.0186157	-0.0457764
0.0140381	-0.0482178
-0.000610352	-0.0497437
-0.0247192	-0.0500488
-0.0512695	-0.0488281
-0.0689697	-0.0466919
-0.06073	-0.0436401
-0.0393677	-0.0408936
-0.00335693	-0.0375366
0.0274658	-0.0341797
0.045166	-0.0314331
0.0515747	-0.0292969
0.0390625	-0.0274658
0.0241089	-0.0265503
-0.0088501	-0.0262451
-0.0134277	-0.0262451
-0.00610352	-0.0265503
-0.00518799	-0.0259399
-0.0100708	-0.0234985
-0.0161743	-0.0192261
-0.000915527	-0.0134277
0.00366211	-0.00701904
-0.00152588	0.000915527
-0.00366211	0.012207
-0.0170898	0.0271606
-0.0189209	0.0448608
-0.0140381	0.0637817
-0.0234985	0.0830078
-0.0137329	0.103455
-0.00579834	0.125732
-0.00549316	0.149841
0.0115967	0.173645
0.0177002	0.195923
0.0408936	0.216064
0.0445557	0.232239
0.0268555	0.24292
0.0332642	0.245361
0.027771	0.238342
0.0186157	0.220947
0.00671387	0.192566
-0.0195313	0.153809
-0.0134277	0.106201
-0.0280762	0.0518799
-0.0384521	-0.00518799
-0.0344849	-0.0610352
-0.0317383	-0.110779
-0.00762939	-0.152283
0.00183105	-0.182495
-0.0283813	-0.19928
-0.0595093	-0.202942
-0.158386	-0.196533
-0.212708	-0.18219
-0.127563	-0.162659
0.0253296	-0.139771
0.188293	-0.115967
0.32135	-0.0939941
0.380249	-0.0759888
0.369568	-0.062561
0.302429	-0.0534058
0.162964	-0.0476074
-0.0134277	-0.0439453
-0.22583	-0.0411987
-0.401001	-0.0387573
-0.492554	-0.0372314
-0.532532	-0.0363159
-0.457458	-0.03479
-0.299072	-0.0335693
-0.0814819	-0.0326538
0.157776	-0.0314331
0.339966	-0.0302124
0.498352	-0.0286865
0.565186	-0.0283813
0.492859	-0.027771
0.350647	-0.0265503
0.142212	-0.0250244
-0.0723267	-0.0241089
-0.252686	-0.0238037
-0.403442	-0.0241089
-0.468445	-0.0247192
-0.460205	-0.0247192
-0.370483	-0.0247192
-0.201416	-0.0253296
-0.0134277	-0.0253296
0.175171	-0.0241089
0.298462	-0.022583
0.359802	-0.0213623
0.380554	-0.0195313
0.32135	-0.017395
0.230103	-0.0152588
0.0967407	-0.0131226
-0.0378418	-0.010376
-0.127869	-0.00854492
-0.220642	-0.00823975
-0.253601	-0.0088501
-0.25238	-0.00915527
-0.213928	-0.0088501
-0.126343	-0.00915527
-0.0427246	-0.00946045
0.0296021	-0.0106812
0.0854492	-0.0119019
0.121765	-0.0131226
0.140686	-0.0134277
0.129395	-0.0128174
0.088501	-0.0119019
0.0454712	-0.0119019
0.00549316	-0.0125122
-0.0350952	-0.0119019
-0.0622559	-0.00976563
-0.0732422	-0.00762939
-0.067749	-0.00610352
-0.0402832	-0.00549316
-0.000305176	-0.00549316
0.0283813	-0.00488281
0.0354004	-0.00366211
0.0158691	-0.00244141
0.00518799	-0.00183105
0.0274658	-0.0012207
0.0369263	-0.000610352
0.0408936	0
0.0271606	0.0012207
0.00488281	0.00213623
-0.0128174	0.00274658
-0.0292969	0.00274658
-0.0741577	0.00274658
-0.0933838	0.00274658
-0.0900269	0.00213623
-0.0689697	0.0012207
-0.0292969	-0.000610352
0.0158691	-0.00183105
0.0469971	-0.00274658
0.0732422	-0.00305176
0.0839233	-0.00305176
0.0787354	-0.00305176
0.0558472	-0.00244141
0.027771	-0.00183105
0.0100708	-0.000305176
0.00579834	0.00152588
-0.00366211	0.00274658
-0.0128174	0.00305176
-0.038147	0.00305176
-0.0546265	0.00335693
-0.0561523	0.00366211
-0.0512695	0.00366211
-0.038147	0.00366211
-0.032959	0.00396729
0.00793457	0.00579834
0.0256348	0.00823975
0.0369263	0.0100708
0.0314331	0.010376
0.0158691	0.010376
0.0265503	0.00976563
0.0308228	0.00946045
0.0292969	0.0088501
0.0177002	0.00762939
-0.00244141	0.00549316
0	0.00366211
0.00244141	0.00366211
0.000915527	0.00457764
0.000305176	0.00488281
-0.0213623	0.00488281
-0.0408936	0.00549316
-0.039978	0.00732422
-0.0311279	0.00915527
-0.0317383	0.00915527
-0.0305176	0.00793457
-0.0167847	0.00610352
0.00671387	0.00366211
0.0192261	0.000915527
0.0332642	-0.0012207
0.0411987	-0.00335693
0.0585938	-0.00549316
0.0820923	-0.00854492
0.0570679	-0.0119019
0.0332642	-0.0149536
-0.0146484	-0.0177002
-0.09552	-0.0204468
-0.098877	-0.0228882
-0.122681	-0.0253296
-0.105591	-0.027771
-0.032959	-0.0299072
-0.0131226	-0.0314331
0.0256348	-0.0326538
0.0546265	-0.0338745
0.0640869	-0.03479
0.0506592	-0.0357056
0.0561523	-0.0378418
0.0509644	-0.0411987
0.0195313	-0.0454712
0.0311279	-0.0485229
0.00518799	-0.0509644
0.00732422	-0.0534058
0.0180054	-0.0564575
-0.0112915	-0.0588989
-0.00274658	-0.0601196
-0.0210571	-0.0604248
-0.0479126	-0.0601196
-0.0390625	-0.0595093
-0.0338745	-0.0585938
-0.0311279	-0.0564575
-0.0140381	-0.0546265
0.0326538	-0.0537109
0.0491333	-0.0531006
0.050354	-0.0518799
0.0506592	-0.0509644
0.00793457	-0.050354
-0.00457764	-0.050354
-0.0375366	-0.0500488
-0.0759888	-0.0497437
-0.0720215	-0.0491333
-0.0888062	-0.0485229
-0.0698853	-0.0479126
-0.0344849	-0.0460815
-0.00305176	-0.0445557
0.0332642	-0.0439453
0.0292969	-0.0436401
0.0439453	-0.0424194
0.0363159	-0.0411987
0.0161743	-0.039978
0.0469971	-0.0387573
0.204773	-0.0378418
0.332642	-0.0369263
0.350342	-0.0363159
0.215454	-0.0357056
-0.039978	-0.03479
-0.280151	-0.0332642
-0.426331	-0.0311279
-0.516052	-0.0292969
-0.496826	-0.0286865
-0.393372	-0.0289917
-0.209045	-0.0286865
0.0482178	-0.027771
0.238342	-0.0271606
0.386658	-0.0265503
0.455933	-0.0262451
0.429688	-0.0253296
0.386658	-0.0244141
0.279541	-0.0234985
0.143738	-0.0222778
-0.0238037	-0.020752
-0.180054	-0.0189209
-0.285339	-0.017395
-0.354614	-0.0158691
-0.340271	-0.0146484
-0.295105	-0.0131226
-0.205078	-0.012207
-0.0836182	-0.0112915
0.0302124	-0.010376
0.139465	-0.00976563
0.180664	-0.00915527
0.209961	-0.00915527
0.202942	-0.00946045
0.150146	-0.00915527
0.111084	-0.00823975
0.0192261	-0.00671387
-0.0445557	-0.00457764
-0.0720215	-0.00366211
-0.104065	-0.00335693
-0.0869751	-0.00274658
-0.0762939	-0.00183105
-0.0665283	-0.0012207
-0.0454712	-0.0012207
-0.0137329	-0.00183105
0.0128174	-0.00274658
0.0186157	-0.00396729
0.039978	-0.00549316
0.0320435	-0.00671387
0.0430298	-0.00701904
0.0543213	-0.00701904
0.0152588	-0.00640869
0.0195313	-0.00488281
0.00823975	-0.00335693
-0.0131226	-0.00213623
-0.00732422	-0.00152588
-0.0271606	-0.000610352
-0.0393677	0.000305176
-0.0418091	0.000610352
-0.0259399	0.000610352
-0.0180054	0.000305176
-0.00915527	-0.000610352
0.0186157	-0.00152588
0.0134277	-0.00213623
0.0384521	-0.00213623
0.0534058	-0.00244141
0.0372314	-0.00274658
0.0469971	-0.00305176
0.0137329	-0.00274658
-0.0158691	-0.00183105
-0.032959	-0.000915527
-0.0537109	-0.000915527
-0.0595093	-0.00152588
-0.067749	-0.00152588
-0.0378418	-0.000610352
-0.0216675	0.000915527
-0.00213623	0.00183105
0.0350952	0.00244141
0.0384521	0.00274658
0.0775146	0.00366211
0.071106	0.00488281
0.0299072	0.00610352
0.0109863	0.00701904
-0.0186157	0.00671387
-0.00946045	0.00549316
-0.0216675	0.00396729
-0.0195313	0.00244141
-0.0149536	0.0012207
-0.0369263	0.000305176
-0.0109863	0
-0.012207	0.000610352
-0.0088501	0.00213623
0.00732422	0.00396729
0.000915527	0.00610352
0.0363159	0.0088501
0.0326538	0.0112915
0.0219727	0.0131226
0.00671387	0.0137329
-0.0271606	0.0137329
-0.00915527	0.0137329
-0.0311279	0.0128174
-0.0494385	0.0112915
-0.0424194	0.010376
-0.0509644	0.010376
-0.00396729	0.0115967
0.00762939	0.0134277
0.027771	0.0164795
0.0616455	0.0210571
0.0494385	0.0259399
0.0671387	0.0305176
0.0387573	0.0350952
0.00152588	0.0396729
-0.0109863	0.0430298
-0.0488281	0.0454712
-0.0366211	0.0473022
-0.0274658	0.0488281
-0.0314331	0.0497437
-0.00518799	0.0509644
-0.00366211	0.0527954
0.00549316	0.0549316
0.0198364	0.0567627
0.0143433	0.0588989
0	0.0604248
-0.0204468	0.0613403
-0.00915527	0.0610352
0.00274658	0.0595093
-0.00366211	0.0564575
-0.00152588	0.0509644
0.00610352	0.0442505
0.0216675	0.0366211
0.0274658	0.0286865
0.0180054	0.020752
0.00762939	0.0128174
0.010376	0.00579834
0.022583	0
0.0158691	-0.00427246
0.00701904	-0.00671387
0.00488281	-0.00793457
-0.0149536	-0.0088501
-0.0344849	-0.010376
-0.0527954	-0.0125122
-0.0686646	-0.0146484
-0.0640869	-0.0161743
-0.0476074	-0.0177002
-0.0247192	-0.0201416
0.0274658	-0.0231934
0.0640869	-0.0265503
0.0680542	-0.0292969
0.0787354	-0.0302124
0.0796509	-0.0305176
0.0521851	-0.0302124
0.0112915	-0.0296021
-0.0335693	-0.0289917
-0.0610352	-0.0292969
-0.0531006	-0.0296021
-0.0744629	-0.0292969
-0.0683594	-0.0286865
-0.0375366	-0.0286865
-0.00335693	-0.0289917
0.0250244	-0.0289917
0.0332642	-0.0289917
0.0466919	-0.0286865
0.0457764	-0.027771
0.0256348	-0.0268555
0.00396729	-0.0262451
-0.0314331	-0.0253296
-0.0357056	-0.0231934
-0.0192261	-0.020752
-0.0109863	-0.0180054
0.0183105	-0.0149536
0.0320435	-0.010376
0.0296021	-0.00427246
0.0234985	0.00305176
-0.000610352	0.012207
-0.00152588	0.0241089
-0.00610352	0.0390625
-0.0271606	0.0564575
-0.032959	0.0750732
-0.0317383	0.0952148
-0.0265503	0.117188
-0.0167847	0.140076
-0.0192261	0.163269
-0.0177002	0.185547
0.0109863	0.206604
0.0375366	0.224609
0.0564575	0.236511
0.0714111	0.239868
0.0695801	0.233765
0.0604248	0.217285
0.0552368	0.189819
0.03479	0.151978
-0.0106812	0.105286
-0.0476074	0.0515747
-0.0814819	-0.00549316
-0.109863	-0.0610352
-0.103149	-0.111084
-0.098877	-0.152283
-0.101013	-0.18219
-0.0469971	-0.200195
-0.0213623	-0.205994
-0.0939941	-0.200806
-0.112305	-0.186462
-0.03479	-0.164795
0.0811768	-0.139771
0.243225	-0.114746
0.39093	-0.0927734
0.457458	-0.0744629
0.446167	-0.0604248
0.343018	-0.0506592
0.153809	-0.0445557
-0.11322	-0.0411987
-0.411682	-0.0393677
-0.623779	-0.0390625
-0.714722	-0.0396729
-0.706482	-0.039978
-0.545654	-0.0402832
-0.274048	-0.0393677
0.0256348	-0.0378418
0.357971	-0.0366211
0.632324	-0.0350952
0.762939	-0.0341797
0.753174	-0.0335693
0.558472	-0.032959
0.239258	-0.0320435
-0.0588989	-0.0305176
-0.322266	-0.0292969
-0.496826	-0.0286865
-0.518188	-0.0286865
-0.471802	-0.0283813
-0.364075	-0.0265503
-0.189209	-0.0241089
-0.0384521	-0.0222778
0.124512	-0.0210571
0.278625	-0.0198364
0.326538	-0.0189209
0.330505	-0.0183105
0.300293	-0.0180054
0.188599	-0.0186157
0.0860596	-0.0195313
-0.00396729	-0.020752
-0.115356	-0.0213623
-0.184937	-0.0210571
-0.22583	-0.0204468
-0.225525	-0.0195313
-0.169678	-0.0183105
-0.111389	-0.0158691
-0.0411987	-0.0125122
0.0427246	-0.00915527
0.0952148	-0.00610352
0.137634	-0.00366211
0.155029	-0.00152588
0.128174	-0.000305176
0.0891113	0.000305176
0.0485229	0.000305176
0.00244141	0
-0.0509644	-0.0012207
-0.100403	-0.00244141
-0.114746	-0.00366211
-0.111389	-0.00427246
-0.0909424	-0.00427246
-0.0454712	-0.00335693
-0.0128174	-0.00274658
0.00457764	-0.00244141
0.0415039	-0.00183105
0.0793457	-0.000610352
0.0909424	0.000610352
